image_path,latitude,longitude
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Moscow_17_55.76665566019117_37.67589326869353.jpg,55.76665566019117,37.67589326869353
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Caracas_9_10.477999317979032_-66.8269711019119.jpg,10.477999317979032,-66.8269711019119
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Paris_2_48.820901560425185_2.2285265674250194.jpg,48.820901560425185,2.2285265674250194
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Jakarta_20_-6.15707493380564_106.62142804349389.jpg,-6.15707493380564,106.62142804349389
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Manila_33_14.670088577967265_120.99379325511659.jpg,14.670088577967265,120.99379325511659
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tokyo_35_35.739801917333814_139.66662616117816.jpg,35.739801917333814,139.66662616117816
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Kuala Lumpur_25_3.157635447163081_101.7609242978361.jpg,3.157635447163081,101.7609242978361
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Washington_D.C._45_38.82275286071622_-77.05514067178588.jpg,45.0,38.82275286071622
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tokyo_17_35.70766966792169_139.58210139135497.jpg,35.70766966792169,139.58210139135497
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Pretoria_24_-25.770361805228774_28.34439450462057.jpg,-25.770361805228774,28.34439450462057
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_37_21.02420220248992_105.7653528881414.jpg,21.02420220248992,105.7653528881414
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Caracas_33_10.592799034332518_-67.05470146342861.jpg,10.592799034332518,-67.05470146342861
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Kuala Lumpur_29_3.112696848455754_101.67760080937057.jpg,3.112696848455754,101.67760080937057
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/London_25_51.47449418136966_0.08718836813149311.jpg,51.47449418136966,0.08718836813149311
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Moscow_4_55.5579781868853_37.67543564593463.jpg,55.5579781868853,37.67543564593463
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_13_21.04593334795121_105.87438997396023.jpg,21.04593334795121,105.87438997396023
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_14_37.96564040419872_23.691180144338343.jpg,37.96564040419872,23.691180144338343
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Buenos Aires_39_-34.71567114715044_-58.41576384107375.jpg,-34.71567114715044,-58.41576384107375
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Brasilia_23_-15.74554486897075_-47.85066808690993.jpg,-15.74554486897075,-47.85066808690993
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_18_37.99876294644242_23.735432433421774.jpg,37.99876294644242,23.735432433421774
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/New Delhi_20_28.504747387918474_77.12667515161446.jpg,28.504747387918474,77.12667515161446
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Berlin_35_52.40297790540945_13.409186851969018.jpg,52.40297790540945,13.409186851969018
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Washington_D.C._37_38.94837358029748_-76.96083778537702.jpg,37.0,38.94837358029748
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Madrid_17_40.41420057121081_-3.780622750870497.jpg,40.41420057121081,-3.780622750870497
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Istanbul_10_40.99442054856243_29.107728329262642.jpg,40.99442054856243,29.107728329262642
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Moscow_24_55.79779932616855_37.57523572875013.jpg,55.79779932616855,37.57523572875013
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_43_6.497609890027257_3.301274232078174.jpg,6.497609890027257,3.301274232078174
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_22_37.6011411863267_127.12044673700096.jpg,37.6011411863267,127.12044673700096
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Rome_4_41.941825089278645_12.474310523697532.jpg,41.941825089278645,12.474310523697532
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_17_6.59073918817403_3.3365219166364612.jpg,6.59073918817403,3.3365219166364612
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_3_38.047982646394615_23.853730528225853.jpg,38.047982646394615,23.853730528225853
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Istanbul_23_41.015470524327505_29.033354736456925.jpg,41.015470524327505,29.033354736456925
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Rome_31_41.90729108001117_12.52255658370001.jpg,41.90729108001117,12.52255658370001
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tokyo_31_35.6707705264036_139.73221621172007.jpg,35.6707705264036,139.73221621172007
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Jakarta_9_-6.273170137326575_106.60293533281225.jpg,-6.273170137326575,106.60293533281225
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/London_34_51.47629459332551_-0.17306915272889162.jpg,51.47629459332551,-0.17306915272889162
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Baghdad_29_33.32798211490183_44.47324438636507.jpg,33.32798211490183,44.47324438636507
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_36_6.620698136684373_3.319747203065661.jpg,6.620698136684373,3.319747203065661
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_19_20.975631944576346_105.80559803081168.jpg,20.975631944576346,105.80559803081168
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tokyo_6_35.79620402748147_139.74108253900474.jpg,35.79620402748147,139.74108253900474
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Buenos Aires_40_-34.59846275683205_-58.489269381182325.jpg,-34.59846275683205,-58.489269381182325
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Cairo_43_30.082978850370274_31.320435185844367.jpg,30.082978850370274,31.320435185844367
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tehran_43_35.69936859164579_51.34019195474074.jpg,35.69936859164579,51.34019195474074
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Madrid_0_40.4900169508289_-3.673633119465321.jpg,40.4900169508289,-3.673633119465321
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Brasilia_8_-15.804884991240984_-47.87888169801173.jpg,-15.804884991240984,-47.87888169801173
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Riyadh_29_24.585843594440373_46.59899982908719.jpg,24.585843594440373,46.59899982908719
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_3_6.450518674784987_3.503415845817243.jpg,6.450518674784987,3.503415845817243
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Ottawa_5_45.42274798880655_-75.79861470641183.jpg,45.42274798880655,-75.79861470641183
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Moscow_13_55.893615294234955_37.570566242052955.jpg,55.893615294234955,37.570566242052955
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Washington_D.C._34_38.9282251861534_-77.04782050050483.jpg,34.0,38.9282251861534
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_36_38.04492385509857_23.86598274355083.jpg,38.04492385509857,23.86598274355083
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Washington_D.C._15_38.8862829550046_-76.97930727234055.jpg,15.0,38.8862829550046
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Berlin_17_52.4378287676167_13.465337854778944.jpg,52.4378287676167,13.465337854778944
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Pretoria_47_-25.704961802976083_28.119454097355902.jpg,-25.704961802976083,28.119454097355902
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Madrid_41_40.535603512169686_-3.8851160566491894.jpg,40.535603512169686,-3.8851160566491894
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Caracas_14_10.465481575930948_-66.83283995132489.jpg,10.465481575930948,-66.83283995132489
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Rome_30_41.94628941123711_12.459367365267651.jpg,41.94628941123711,12.459367365267651
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Brasilia_20_-15.740938971696144_-47.82870905087743.jpg,-15.740938971696144,-47.82870905087743
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/London_30_51.54331928464878_0.14059056031240402.jpg,51.54331928464878,0.14059056031240402
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Brasilia_6_-15.704443679494988_-47.88261833147751.jpg,-15.704443679494988,-47.88261833147751
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_6_6.6289028005057204_3.5063246173347684.jpg,6.6289028005057204,3.5063246173347684
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Bangkok_49_13.728300627918856_100.383238875203.jpg,13.728300627918856,100.383238875203
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Cairo_14_30.069756284834394_31.227820494266094.jpg,30.069756284834394,31.227820494266094
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_5_37.575314327701335_126.98120802950527.jpg,37.575314327701335,126.98120802950527
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Caracas_42_10.541847537984367_-66.87611146803931.jpg,10.541847537984367,-66.87611146803931
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tokyo_18_35.72883164599963_139.66888374256604.jpg,35.72883164599963,139.66888374256604
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Manila_36_14.472247315407138_121.05487580233506.jpg,14.472247315407138,121.05487580233506
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Mexico City_24_19.543026291356426_-99.22507465755075.jpg,19.543026291356426,-99.22507465755075
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Ottawa_8_45.35923458489172_-75.78465336003077.jpg,45.35923458489172,-75.78465336003077
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Rome_45_41.89407958253292_12.446295717885997.jpg,41.89407958253292,12.446295717885997
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Canberra_35_-35.390941657193444_149.13731992375705.jpg,-35.390941657193444,149.13731992375705
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Brasilia_2_-15.631355834337848_-47.80132643435942.jpg,-15.631355834337848,-47.80132643435942
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/New Delhi_46_28.708967542035015_77.29228794190716.jpg,28.708967542035015,77.29228794190716
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Pretoria_37_-25.745161702155187_28.136117793950916.jpg,-25.745161702155187,28.136117793950916
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Moscow_18_55.89325104522173_37.61418616249675.jpg,55.89325104522173,37.61418616249675
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tehran_12_35.62139482561763_51.42491875300296.jpg,35.62139482561763,51.42491875300296
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Paris_3_48.82531367320445_2.282146437774596.jpg,48.82531367320445,2.282146437774596
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/London_1_51.525558514568_-0.015750126274804432.jpg,51.525558514568,-0.015750126274804432
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_28_38.009392309503454_23.74500809373215.jpg,38.009392309503454,23.74500809373215
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Warsaw_24_52.32414239738104_20.940010608588647.jpg,52.32414239738104,20.940010608588647
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Ottawa_4_45.42791717120386_-75.71008770658011.jpg,45.42791717120386,-75.71008770658011
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_38_37.564674275661865_126.92479247869099.jpg,37.564674275661865,126.92479247869099
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Riyadh_20_24.72289132165501_46.66525024608741.jpg,24.72289132165501,46.66525024608741
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Paris_9_48.8560882613537_2.306898957396323.jpg,48.8560882613537,2.306898957396323
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Canberra_38_-35.20564950616801_149.03392011165732.jpg,-35.20564950616801,149.03392011165732
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_47_21.04918523084658_105.90901608787433.jpg,21.04918523084658,105.90901608787433
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tehran_32_35.68726718947406_51.25520015223876.jpg,35.68726718947406,51.25520015223876
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Bangkok_39_13.661653983548772_100.4447794664524.jpg,13.661653983548772,100.4447794664524
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_8_21.0767085530855_105.81367148756654.jpg,21.0767085530855,105.81367148756654
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Madrid_35_40.40472562770093_-3.8872830251201904.jpg,40.40472562770093,-3.8872830251201904
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Berlin_19_52.54127217364364_13.326710587632007.jpg,52.54127217364364,13.326710587632007
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_4_21.040658263548423_105.76684092626765.jpg,21.040658263548423,105.76684092626765
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Mexico City_26_19.354248391622257_-99.28288878642573.jpg,19.354248391622257,-99.28288878642573
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Mexico City_37_19.257325111773387_-99.04365238701746.jpg,19.257325111773387,-99.04365238701746
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_47_38.08233296145474_23.69852858525173.jpg,38.08233296145474,23.69852858525173
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Canberra_43_-35.325864771465696_149.1415603342146.jpg,-35.325864771465696,149.1415603342146
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Buenos Aires_36_-34.670260407652464_-58.52702736813515.jpg,-34.670260407652464,-58.52702736813515
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_47_37.59030955445104_127.100714259507.jpg,37.59030955445104,127.100714259507
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_6_37.40771252518427_126.86380325152207.jpg,37.40771252518427,126.86380325152207
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Kuala Lumpur_46_3.157916085969575_101.6517809582323.jpg,3.157916085969575,101.6517809582323
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Washington_D.C._27_38.9636632902017_-76.94620454915227.jpg,27.0,38.9636632902017
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Madrid_49_40.34311313931119_-3.801577079455383.jpg,40.34311313931119,-3.801577079455383
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_36_37.696428634368814_126.94796077268774.jpg,37.696428634368814,126.94796077268774
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Buenos Aires_12_-34.68143380977253_-58.42584402300411.jpg,-34.68143380977253,-58.42584402300411
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Moscow_14_55.76263998625071_37.759195237942784.jpg,55.76263998625071,37.759195237942784
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Bangkok_47_13.85053400405529_100.37755985604193.jpg,13.85053400405529,100.37755985604193
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Athens_43_38.06964513022491_23.73730664854762.jpg,38.06964513022491,23.73730664854762
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Ottawa_35_45.37544328644406_-75.75378638922197.jpg,45.37544328644406,-75.75378638922197
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Berlin_41_52.519067681699305_13.479719047829025.jpg,52.519067681699305,13.479719047829025
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Warsaw_27_52.1985458265657_20.873521831072125.jpg,52.1985458265657,20.873521831072125
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Rome_5_41.931463296207575_12.454734398305389.jpg,41.931463296207575,12.454734398305389
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Manila_47_14.687111628593325_120.99466390556854.jpg,14.687111628593325,120.99466390556854
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tehran_7_35.731066246820475_51.414259548530296.jpg,35.731066246820475,51.414259548530296
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Warsaw_23_52.128005112289564_21.104258489538278.jpg,52.128005112289564,21.104258489538278
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_27_37.67673032949427_127.13234783935344.jpg,37.67673032949427,127.13234783935344
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Warsaw_43_52.14350656487189_21.011864368908164.jpg,52.14350656487189,21.011864368908164
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Seoul_26_37.49681239839938_126.91283013890258.jpg,37.49681239839938,126.91283013890258
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Hanoi_39_21.025882445041255_105.8126417705995.jpg,21.025882445041255,105.8126417705995
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_30_6.598614944201803_3.335949272801451.jpg,6.598614944201803,3.335949272801451
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Warsaw_40_52.22680878777585_20.958217036618617.jpg,52.22680878777585,20.958217036618617
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/New Delhi_12_28.70846140806659_77.26344852572194.jpg,28.70846140806659,77.26344852572194
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Lagos_22_6.594604786172268_3.4987386952570825.jpg,6.594604786172268,3.4987386952570825
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Istanbul_14_41.01457058929062_29.272783850414914.jpg,41.01457058929062,29.272783850414914
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Bangkok_2_13.757740923811983_100.37924047704892.jpg,13.757740923811983,100.37924047704892
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/Tokyo_24_35.78567873291675_139.89158046969973.jpg,35.78567873291675,139.89158046969973
/Users/dk/Desktop/Folders/WashU2024/2024 Fall/CSE659A/project/code/project/images/New Delhi_22_28.568547529756277_77.24013620681664.jpg,28.568547529756277,77.24013620681664
